restaurant_id,restaurant_name,cuisine_type,borough,timestamp,date,hour,day_of_week,is_weekend,is_rush_hour,guests_served,queue_length,table_count,avg_wait_minutes,revenue_usd,avg_check_usd,party_size
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 14:00:00,2025-02-22,14,5,1,0,18.0,7,30,4.0,630.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 15:00:00,2025-02-22,15,5,1,0,11.0,4,30,9.0,275.0,25,3.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-02-22 16:00:00,2025-02-22,16,5,1,0,20.0,10,30,18.0,900.0,45,2.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-02-22 17:00:00,2025-02-22,17,5,1,0,11.0,1,30,0.0,495.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 18:00:00,2025-02-22,18,5,1,1,41.0,19,30,22.0,1435.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 19:00:00,2025-02-22,19,5,1,1,42.0,10,30,235.0,1470.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 20:00:00,2025-02-22,20,5,1,1,22.0,7,30,15.0,550.0,25,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 21:00:00,2025-02-22,21,5,1,0,16.0,7,30,1.0,560.0,35,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-22 22:00:00,2025-02-22,22,5,1,0,16.0,8,30,11.0,-46.0,35,2.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-02-23 11:00:00,2025-02-23,11,6,1,0,22.0,6,30,13.0,550.0,25,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 12:00:00,2025-02-23,12,6,1,1,45.0,16,30,9.0,1575.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 13:00:00,2025-02-23,13,6,1,1,42.0,14,30,15.0,1470.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 14:00:00,2025-02-23,14,6,1,0,19.0,8,30,,665.0,35,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 15:00:00,2025-02-23,15,6,1,0,15.0,5,30,0.0,525.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 16:00:00,2025-02-23,16,10,1,0,15.0,8,30,4.0,675.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 17:00:00,2025-02-23,17,6,1,0,16.0,6,30,6.0,720.0,45,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 18:00:00,2025-02-23,18,6,1,1,40.0,15,30,22.0,1000.0,25,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 19:00:00,2025-02-23,19,6,1,1,45.0,16,30,12.0,1575.0,35,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 20:00:00,2025-02-23,20,6,1,1,-3.0,15,30,,1435.0,35,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 21:00:00,2025-02-23,21,6,1,0,15.0,7,30,4.0,375.0,25,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-23 22:00:00,2025-02-23,22,6,1,0,13.0,3,30,3.0,455.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 11:00:00,2025-02-24,11,0,0,0,10.0,3,30,0.0,,25,1.0
R012,Vegan Paradise,,Manhattan,2025-02-24 12:00:00,2025-02-24,12,0,0,1,32.0,12,30,5.0,800.0,25,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 13:00:00,2025-02-24,13,0,0,1,,11,30,16.0,1295.0,35,1.0
R012,Vegan Paradise,Vegetarian,,2025-02-24 14:00:00,2025-02-24,14,0,0,0,18.0,3,30,6.0,450.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 15:00:00,2025-02-24,15,0,0,0,0.0,6,30,3.0,735.9463541338276,45,3.0
R012,Vegan Paradise,vegetarian,manhattan,2025-02-24 16:00:00,2025-02-24,16,0,0,0,12.0,2,30,0.0,420.0,35,2.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-02-24 17:00:00,2025-02-24,17,0,0,0,19.0,9,30,8.0,665.0,35,2.0
R012,Vegan Paradise,VEGETARIAN,MANHATTAN,2025-02-24 18:00:00,2025-02-24,18,0,0,1,25.0,4,30,0.0,625.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 19:00:00,2025-02-24,19,0,0,1,34.0,11,30,16.0,1190.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 20:00:00,2025-02-24,20,0,0,1,,17,30,14.0,1170.0,45,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 21:00:00,2025-02-24,21,0,0,0,18.0,4,30,12.0,630.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-24 22:00:00,2025-02-24,22,0,0,0,0.0,3,30,1.0,327.40119415873176,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 11:00:00,2025-02-25,11,1,0,0,18.0,7,30,10.0,450.0,25,3.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-02-25 12:00:00,2025-02-25,12,1,0,1,25.0,9,30,5.0,875.0,35,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 13:00:00,2025-02-25,13,1,0,1,32.0,16,30,26.0,800.0,25,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 14:00:00,2025-02-25,14,1,0,0,24.0,14,30,14.0,840.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 15:00:00,2025-02-25,15,1,0,0,16.0,5,30,0.0,400.0,25,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 16:00:00,2025-02-25,16,1,0,0,12.0,2,30,0.0,420.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 17:00:00,2025-02-25,17,1,0,0,18.0,5,30,9.0,810.0,45,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 18:00:00,2025-02-25,18,1,0,1,,11,30,15.0,725.0,25,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 19:00:00,2025-02-25,19,1,0,1,29.0,14,30,15.0,725.0,25,3.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-02-25 20:00:00,2025-02-25,20,1,0,1,,14,30,18.0,980.0,35,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 21:00:00,2025-02-25,21,1,0,0,14.0,5,30,10.0,630.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-25 22:00:00,2025-02-25,22,1,0,0,13.0,4,30,6.0,,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 11:00:00,2025-02-26,11,2,0,0,,8,30,10.0,855.0,45,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 12:00:00,2025-02-26,12,2,0,1,38.0,12,30,14.0,1330.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 13:00:00,2025-02-26,13,2,0,1,19.0,4,30,N/A,855.0,45,2.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-02-26 14:00:00,2025-02-26,14,2,0,0,,3,30,13.0,490.0,35,3.0
R012,Vegan Paradise,NewCuisine,manhattan,2025-02-26 15:00:00,2025-02-26,15,2,0,0,9.0,5,30,4.0,225.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 16:00:00,2025-02-26,16,2,0,0,16.0,7,30,4.0,400.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 17:00:00,2025-02-26,17,2,0,0,16.0,5,30,3.0,560.0,35,2.0
R012,Vegan Paradise,,MANHATTAN,2025-02-26 18:00:00,2025-02-26,18,2,0,1,34.0,12,30,16.0,1190.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 19:00:00,2025-02-26,19,2,0,1,21.0,7,30,8.0,525.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 20:00:00,2025-02-26,20,2,0,1,30.0,12,30,7.0,1350.0,45,3.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-02-26 21:00:00,2025-02-26,21,2,0,0,18.0,4,30,5.0,-57.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-26 22:00:00,2025-02-26,22,2,0,0,18.0,6,30,5.0,630.0,35,5.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-02-27 11:00:00,2025-02-27,11,3,0,0,17.0,7,30,1.0,425.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 12:00:00,2025-02-27,12,3,0,1,30.0,20,30,9.0,1050.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 13:00:00,2025-02-27,13,3,0,1,24.0,5,30,9.0,600.0,25,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 14:00:00,2025-02-27,14,3,0,0,17.0,5,30,3.0,425.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 15:00:00,2025-02-27,15,3,0,0,-4.0,2,30,13.0,275.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 16:00:00,2025-02-27,16,3,0,0,15.0,5,30,0.0,525.0,35,2.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-02-27 17:00:00,2025-02-27,17,3,0,0,12.0,6,30,4.0,420.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 18:00:00,2025-02-27,18,3,0,1,,12,30,8.0,1015.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 19:00:00,2025-02-27,19,3,0,1,30.0,11,30,9.0,1350.0,45,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 20:00:00,2025-02-27,20,3,0,1,26.0,6,30,5.0,910.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 21:00:00,2025-02-27,21,3,0,0,11.0,0,30,0.0,385.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-27 22:00:00,2025-02-27,22,3,0,0,20.0,7,30,3.0,900.0,45,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 11:00:00,2025-02-28,11,4,0,0,15.0,4,30,12.0,675.0,45,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 12:00:00,2025-02-28,12,4,0,1,36.0,13,30,18.0,1260.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 13:00:00,2025-02-28,13,4,0,1,34.0,7,30,0.0,850.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 14:00:00,2025-02-28,14,4,0,0,12.0,6,30,11.0,420.0,35,3.0
R012,Vegan Paradise,Vegetarian,,2025-02-28 15:00:00,2025-02-28,15,4,0,0,15.0,5,30,7.0,525.0,35,6.0
R012,Vegan Paradise,NewCuisine,Manhattan,2025-02-28 16:00:00,2025-02-28,16,4,0,0,18.0,7,30,12.0,810.0,45,2.0
R012,Vegan Paradise,Vegetarian,Outer Borough,2025-02-28 17:00:00,2025-02-28,17,4,0,0,7.0,4,30,7.0,175.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 18:00:00,2025-02-28,18,4,0,1,29.0,2,30,7.0,1305.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 19:00:00,2025-02-28,19,4,0,1,28.0,12,30,8.0,980.0,35,7.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 20:00:00,2025-02-28,20,4,0,1,31.0,6,30,0.0,1085.0,35,4.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-02-28 21:00:00,2025-02-28,21,4,0,0,,4,30,N/A,455.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-02-28 22:00:00,2025-02-28,22,4,0,0,13.0,5,30,5.0,455.0,35,3.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-01 11:00:00,2025-03-01,11,5,1,0,14.0,7,30,2.0,490.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 12:00:00,2025-03-01,12,5,1,1,37.0,14,30,5.0,,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 13:00:00,2025-03-01,13,5,1,1,50.0,9,30,9.0,1250.0,25,8.0
R012,Vegan Paradise,Vegetarian,manhattan,2025-03-01 14:00:00,2025-03-01,14,5,1,0,26.0,7,30,3.0,650.0,25,1.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-01 15:00:00,2025-03-01,15,5,1,0,11.0,8,30,1.0,385.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 16:00:00,2025-03-01,16,5,1,0,24.0,6,30,8.0,840.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 17:00:00,2025-03-01,17,5,1,0,23.0,6,30,8.0,1035.0,45,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 18:00:00,2025-03-01,18,5,1,1,37.0,9,30,2.0,925.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 19:00:00,2025-03-01,19,5,1,1,,18,30,11.0,1820.0,35,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 20:00:00,2025-03-01,20,5,1,1,44.0,19,30,11.0,1540.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 21:00:00,2025-03-01,21,5,1,0,24.0,11,30,14.0,600.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-01 22:00:00,2025-03-01,22,5,1,0,20.0,7,30,4.0,500.0,25,8.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 11:00:00,2025-03-02,11,6,1,0,,10,30,0.0,1080.0,45,1.0
R012,Vegan Paradise,Vegetarian,Outer Borough,2025-03-02 12:00:00,2025-03-02,12,6,1,1,49.0,15,30,5.0,1225.0,25,7.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 13:00:00,2025-03-02,13,6,1,1,33.0,10,30,9.0,825.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 14:00:00,2025-03-02,14,6,1,0,,12,30,8.0,630.0,35,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 15:00:00,2025-03-02,15,6,1,0,18.0,7,30,6.0,810.0,45,2.0
R012,Vegan Paradise,Vegetarian,manhattan,2025-03-02 16:00:00,2025-03-02,16,6,1,0,20.0,3,30,13.0,500.0,25,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 17:00:00,2025-03-02,17,6,1,0,22.0,9,30,9.0,550.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 18:00:00,2025-03-02,18,6,1,1,42.0,11,30,16.0,1050.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 19:00:00,2025-03-02,19,6,1,1,39.0,16,30,21.0,975.0,25,2.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-02 20:00:00,2025-03-02,20,6,1,1,42.0,12,30,14.0,1470.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-02 21:00:00,2025-03-02,21,6,1,0,16.0,6,30,4.0,560.0,35,1.0
R012,Vegan Paradise,,Manhattan,2025-03-02 22:00:00,2025-03-02,22,6,1,0,18.0,7,30,6.0,630.0,35,3.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-03-03 11:00:00,2025-03-03,11,0,0,0,16.0,2,30,7.0,400.0,25,1.0
R012,Vegan Paradise,Vegetarian,Outer Borough,2025-03-03 12:00:00,2025-03-03,12,0,0,1,22.0,12,30,25.0,550.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 13:00:00,2025-03-03,13,0,0,1,29.0,7,30,5.0,1015.0,35,2.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-03 14:00:00,2025-03-03,14,0,0,0,10.0,5,30,0.0,350.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 15:00:00,2025-03-03,15,0,0,0,14.0,3,30,3.0,630.0,45,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 16:00:00,2025-03-03,16,0,0,0,7.0,3,30,0.0,315.0,45,2.0
R012,Vegan Paradise,VEGETARIAN,,2025-03-03 17:00:00,2025-03-03,17,0,0,0,18.0,7,30,2.0,450.0,25,2.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-03-03 18:00:00,2025-03-03,18,0,0,1,26.0,7,30,11.0,910.0,35,7.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 19:00:00,2025-03-03,19,0,0,1,26.0,12,30,19.0,910.0,35,5.0
R012,Vegan Paradise,Vegetarian,,2025-03-03 20:00:00,2025-03-03,20,0,0,1,35.0,13,30,16.0,1225.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 21:00:00,2025-03-03,21,0,0,0,20.0,6,30,,700.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-03 22:00:00,2025-03-03,22,0,0,0,10.0,3,30,4.0,250.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 11:00:00,2025-03-04,11,1,0,0,-6.0,2,30,0.0,765.0,45,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 12:00:00,2025-03-04,12,1,0,1,16.0,7,30,8.0,,35,4.0
R012,Vegan Paradise,Vegetarian,,2025-03-04 13:00:00,2025-03-04,13,1,0,1,35.0,16,30,18.0,1225.0,35,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 14:00:00,2025-03-04,14,1,0,0,16.0,7,30,9.0,400.0,25,4.0
R012,Vegan Paradise,Vegetarian,,2025-03-04 15:00:00,2025-03-04,15,1,0,0,14.0,14,30,,,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 16:00:00,2025-03-04,16,1,0,0,13.0,3,30,0.0,585.0,45,3.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-04 17:00:00,2025-03-04,17,1,0,0,8.0,3,30,0.0,200.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 18:00:00,2025-03-04,18,1,0,1,22.0,8,30,0.0,550.0,25,3.0
R012,Vegan Paradise,Vegetarian (typo),Manhattan,2025-03-04 19:00:00,2025-03-04,19,1,0,1,29.0,13,30,23.0,725.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 20:00:00,2025-03-04,20,1,0,1,29.0,7,30,18.0,1015.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 21:00:00,2025-03-04,21,1,0,0,9.0,0,30,0.0,405.0,45,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-04 22:00:00,2025-03-04,22,1,0,0,,4,30,5.0,495.0,45,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 11:00:00,2025-03-05,11,2,0,0,,6,30,2.0,400.0,25,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 12:00:00,2025-03-05,12,2,0,1,26.0,9,30,4.0,1170.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 13:00:00,2025-03-05,13,2,0,1,21.0,8,30,1.0,525.0,25,1.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-05 14:00:00,2025-03-05,14,2,0,0,16.0,3,30,5.0,400.0,25,3.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-03-05 15:00:00,2025-03-05,15,2,0,0,13.0,7,30,6.0,-10.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 16:00:00,2025-03-05,16,2,0,0,17.0,7,30,N/A,595.0,35,2.0
R012,Vegan Paradise,Vegetarian,,2025-03-05 17:00:00,2025-03-05,17,2,0,0,15.0,5,30,0.0,375.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 18:00:00,2025-03-05,18,2,0,1,38.0,10,30,18.0,1330.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 19:00:00,2025-03-05,19,2,0,1,29.0,14,30,30.0,1015.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 20:00:00,2025-03-05,20,2,0,1,24.0,12,30,11.0,600.0,25,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 21:00:00,2025-03-05,21,2,0,0,14.0,5,30,0.0,-75.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-05 22:00:00,2025-03-05,22,2,0,0,17.0,8,30,,425.0,25,2.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-03-06 11:00:00,2025-03-06,11,3,0,0,19.0,7,30,4.0,475.0,25,2.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-03-06 12:00:00,2025-03-06,12,3,0,1,0.0,3,30,12.0,1033.8168231339,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 13:00:00,2025-03-06,13,3,0,1,29.0,12,30,14.0,1015.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 14:00:00,2025-03-06,14,3,0,0,11.0,5,30,7.0,,25,3.0
R012,Vegan Paradise,Vegetarian,,2025-03-06 15:00:00,2025-03-06,15,3,0,0,12.0,5,30,2.0,420.0,35,1.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-06 16:00:00,2025-03-06,16,3,0,0,16.0,6,30,,560.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 17:00:00,2025-03-06,17,3,0,0,19.0,7,30,8.0,665.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 18:00:00,2025-03-06,18,3,0,1,29.0,11,30,7.0,1015.0,35,3.0
R012,Vegan Paradise,NewCuisine,manhattan,2025-03-06 19:00:00,2025-03-06,19,3,0,1,28.0,17,30,23.0,700.0,25,4.0
R012,Vegan Paradise,Vegetarian,manhattan,2025-03-06 20:00:00,2025-03-06,20,3,0,1,37.0,9,30,7.0,1665.0,45,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 21:00:00,2025-03-06,21,3,0,0,20.0,7,30,9.0,500.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-06 22:00:00,2025-03-06,22,3,0,0,23.0,13,30,8.0,805.0,35,2.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-03-07 11:00:00,2025-03-07,11,4,0,0,12.0,6,30,3.0,-69.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 12:00:00,2025-03-07,12,4,0,1,31.0,14,30,14.0,775.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 13:00:00,2025-03-07,13,4,0,1,33.0,7,30,8.0,825.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 14:00:00,2025-03-07,14,4,0,0,11.0,4,30,5.0,275.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 15:00:00,2025-03-07,15,4,0,0,-4.0,6,30,3.0,560.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 16:00:00,2025-03-07,16,4,0,0,15.0,4,30,0.0,375.0,25,4.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-07 17:00:00,2025-03-07,17,4,0,0,12.0,5,30,0.0,420.0,35,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 18:00:00,2025-03-07,18,7,0,1,28.0,11,30,2.0,980.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 19:00:00,2025-03-07,19,4,0,1,29.0,7,30,11.0,725.0,25,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-07 20:00:00,2025-03-07,20,4,0,1,34.0,18,30,,1190.0,35,5.0
R012,Vegan Paradise,Vegetarian,Outer Borough,2025-03-07 21:00:00,2025-03-07,21,4,0,0,17.0,8,30,5.0,-66.0,35,4.0
R012,Vegan Paradise,VEGETARIAN (typo),Manhattan,2025-03-07 22:00:00,2025-03-07,22,4,0,0,18.0,9,30,10.0,630.0,35,6.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-03-08 11:00:00,2025-03-08,11,5,1,0,18.0,9,30,10.0,630.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 12:00:00,2025-03-08,12,5,1,1,46.0,20,30,23.0,1610.0,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 13:00:00,2025-03-08,13,5,1,1,41.0,12,30,12.0,1025.0,25,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 14:00:00,2025-03-08,14,5,1,0,26.0,15,30,22.0,650.0,25,2.0
R012,Vegan Paradise,NewCuisine,Manhattan,2025-03-08 15:00:00,2025-03-08,15,5,1,0,9.0,4,30,4.0,225.0,25,2.0
R012,Vegan Paradise,vegetarian,Manhattan,2025-03-08 16:00:00,2025-03-08,16,5,1,0,23.0,12,30,11.0,575.0,25,2.0
R012,Vegan Paradise,Vegetarian,MANHATTAN,2025-03-08 17:00:00,2025-03-08,17,5,1,0,20.0,5,30,0.0,900.0,45,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 18:00:00,2025-03-08,18,5,1,1,27.0,12,30,11.0,,25,
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 19:00:00,2025-03-08,19,5,1,1,,6,30,14.0,1440.0,45,6.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 20:00:00,2025-03-08,20,5,1,1,37.0,14,30,16.0,1665.0,45,2.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 21:00:00,2025-03-08,21,5,1,0,18.0,8,30,5.0,810.0,45,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-08 22:00:00,2025-03-08,22,5,1,0,16.0,3,30,4.0,720.0,45,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 11:00:00,2025-03-09,11,6,1,0,16.0,8,30,8.0,400.0,25,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 12:00:00,2025-03-09,12,6,1,1,45.0,16,30,9.0,1125.0,25,3.0
R012,Vegan Paradise,Vegetarian,,2025-03-09 13:00:00,2025-03-09,13,6,1,1,42.0,15,30,16.0,1470.0,35,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 14:00:00,2025-03-09,14,6,1,0,16.0,7,30,6.0,560.0,35,3.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 15:00:00,2025-03-09,15,6,1,0,19.0,7,30,,475.0,25,4.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 16:00:00,2025-03-09,16,6,1,0,16.0,3,30,11.0,,35,5.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 17:00:00,2025-03-09,17,6,1,0,15.0,4,30,0.0,525.0,35,1.0
R012,Vegan Paradise,Vegetarian,Manhattan,2025-03-09 18:00:00,2025-03-09,18,6,1,1,0.0,14,30,,1276.2265911791558,35,3.0
R012,Vegan Paradise,VEGETARIAN,Manhattan,2025-03-09 19:00:00,2025-03-09,19,6,1,1,44.0,11,30,,1100.0,25,2.0
